DocId*,DistributorSynchid*,PostingDate*,Narration,Amount,crAmount,DrAmount,CompanyCode,Entry No_
BRV-MAY18-0312,G0000390,05/05/2018,VISHNU AGENCIES,-200000,200000,0,,2084466
BRV-MAY18-0313,C0014870,05/05/2018,R.R.CORPORATION,-200000,200000,0,,2084468
BRV-MAY18-0314,C0002630,05/05/2018,SUNIL KIRANA BHANDAR,-800000,800000,0,,2084470
BRV-MAY18-0315,C0002500,05/05/2018,SHREE GANPATI AGENCIES,-200000,200000,0,,2084472
BRV-MAY18-0316,C0007730,05/05/2018,SHUBHAM ENTERPRISES,-1300000,1300000,0,,2084474
BRV-MAY18-0317,C0002510,05/05/2018,SRI GUPTA AGENCIES,-450000,450000,0,,2084476
BRV-MAY18-0318,C0000710,05/05/2018,GAURAV ENTERPRISES,-500000,500000,0,,2084478
BRV-MAY18-0319,C0002700,05/05/2018,TAJ GENRAL STORES,-230000,230000,0,,2084480
BRV-MAY18-0320,C0015470,05/05/2018,DEEP SII DISTRIBUTORS,-1250000,1250000,0,,2084482
BRV-MAY18-0321,C0015700,05/05/2018,SHREE RAM TRADERS,-90000,90000,0,,2084484
BRV-MAY18-0322,C0002610,05/05/2018,STAR ENTERPRISES,-960000,960000,0,,2084486
BRV-MAY18-0323,C0014610,05/05/2018,OM SAI TRADERS,-300000,300000,0,,2084488
BRV-MAY18-0324,C0002080,05/05/2018,RENU ENTERPRISES,-200000,200000,0,,2084490
BRV-MAY18-0325,C0000540,05/05/2018,CHAURASIA AGENCIES,-100000,100000,0,,2084492
BRV-MAY18-0326,C0015470,05/05/2018,DEEP SII DISTRIBUTORS,-1000000,1000000,0,,2084494
BRV-MAY18-0327,G0000790,05/05/2018,KRIPALU AGENCIES,-100000,100000,0,,2084496
BRV-MAY18-0328,G0000270,05/05/2018,NAINA AGENCIES,-200000,200000,0,,2084498
BRV-MAY18-0329,G0000640,05/05/2018,NAV DURGA AGENCIES,-60000,60000,0,,2084500
BRV-MAY18-0330,C0002280,05/05/2018,SARASWATI TRADING COMPANY,-200000,200000,0,,2084502
BRV-MAY18-0331,C0013650,05/05/2018,PRADEEP GENERAL STORES,-65000,65000,0,,2084504
BRV-MAY18-0332,C0008830,05/05/2018,ANCHAL TRADERS,-300000,300000,0,,2084506
BRV-MAY18-0333,C0002750,05/05/2018,VERMA AND BROTHERS,-200000,200000,0,,2084508
BRV-MAY18-0334,C0000670,05/05/2018,GANESH PRASAD GUPTA,-600000,600000,0,,2084510
BRV-MAY18-0335,C0002820,05/05/2018,VINOD AGENCIES,-200000,200000,0,,2084512
BRV-MAY18-0336,C0014300,05/05/2018,BALAJI TRADERS,-400000,400000,0,,2084514
BRV-MAY18-0337,G0000230,05/05/2018,LALA D.NANDAN N.KISHORE AGENCIES,-300000,300000,0,,2084516
BRV-MAY18-0338,C0002800,05/05/2018,VIKAS ENTERPRISES,-300000,300000,0,,2084518
BRV-MAY18-0339,C0017470,05/05/2018,VINAYAK TRADERS ,-100000,100000,0,,2084520
BRV-MAY18-0340,G0000050,05/05/2018,AGARWAL TRADING CO.,-400000,400000,0,,2084522
BRV-MAY18-0341,C0000830,05/05/2018,GUPTA SALES CORPORATION,-800000,800000,0,,2084524
BRV-MAY18-0342,C0010980,05/05/2018,RAHUL KIRANA STORE,-500000,500000,0,,2084526
BRV-MAY18-0343,C0008080,05/05/2018,GANGA VISHNU GUPTA,-600000,600000,0,,2084528
BRV-MAY18-0344,C0010970,05/05/2018,SHIV GOPAL PURSOTTAM DAS,-700000,700000,0,,2084530
BRV-MAY18-0345,C0009110,05/05/2018,RAJ AGENCY,-490000,490000,0,,2084532
BRV-MAY18-0346,C0000680,05/05/2018,GARG AGENCIES,-600000,600000,0,,2084534
BRV-MAY18-0347,G0000180,05/05/2018,INDER SINGH & SONS,-200000,200000,0,,2084536
BRV-MAY18-0348,C0001590,05/05/2018,NEERAJ TRADING CO.,-500000,500000,0,,2084538
BRV-MAY18-0349,C0017270,05/05/2018,JAY MA SHITALA TRADERS,-150000,150000,0,,2084540
BRV-MAY18-0350,C0002610,05/05/2018,STAR ENTERPRISES,-990000,990000,0,,2084542
BRV-MAY18-0351,C0008330,05/05/2018,KHANNA AGENCIES,-400000,400000,0,,2084544
BRV-MAY18-0352,C0001370,05/05/2018,MANU FOOD PRODUCTS (P) LTD,-300000,300000,0,,2084546
BRV-MAY18-0353,G0000810,05/05/2018,A.G.ASSOCIATES ,-200000,200000,0,,2084548
BRV-MAY18-0355,C0014210,05/05/2018,MANOJ TRADERS,-200000,200000,0,,2084552
BRV-MAY18-0357,C0003880,05/05/2018,MANOJ TRADERS,-1275000,1275000,0,,2084558
BRV-MAY18-0358,C0001220,05/05/2018,MAA SANKATA TRADING COMPANY,-84000,84000,0,,2084560
BRV-MAY18-0359,C0006500,05/05/2018,SWARUP ENTERPRISES,-200000,200000,0,,2084562
BRV-MAY18-0360,C0011200,05/05/2018,SHREE MAA AGENCIES,-51000,51000,0,,2084564
SG-ST-18-02111,C0000580,07/05/2018,Invoice SG-ST-18-02143,770616.37,0,770616.37,,2084569
SG-ST-18-02112,C0000580,07/05/2018,Invoice SG-ST-18-02153,14798.08,0,14798.08,,2084574
SG-SE-18-00491,C0013660,07/05/2018,Invoice SG-SE-18-00495,1335,0,1335,,2084577
SG-ST-18-02113,C0013660,07/05/2018,Invoice SG-ST-18-02156,95426.4,0,95426.4,,2084582
SG-ST-18-02114,C0013660,07/05/2018,Invoice SG-ST-18-02157,32838.6,0,32838.6,,2084590
SG-SE-18-00492,C0001140,07/05/2018,Invoice SG-SE-18-00496,30600,0,30600,,2084592
SG-ST-18-02115,C0001140,07/05/2018,Invoice SG-ST-18-02161,74602.5,0,74602.5,,2084596
SG-ST-18-02116,C0014930,07/05/2018,Invoice SG-ST-18-02163,163598.28,0,163598.28,,2084610
SG-ST-18-02117,C0014930,07/05/2018,Invoice SG-ST-18-02167,35141.32,0,35141.32,,2084616
SG-SCM-18-0012,C0001140,16/04/2018,Credit Memo SCM/18-19/0027,-17500,17500,0,,2084628
SG-ST-18-02118,C0008920,07/05/2018,Invoice SG-ST-18-02172,793452.55,0,793452.55,,2084657
SG-ST-18-02119,C0008920,07/05/2018,Invoice SG-ST-18-02175,46477.84,0,46477.84,,2084665
SG-SE-18-00493,C0008920,07/05/2018,Invoice SG-SE-18-00497,70534,0,70534,,2084668
SG-ST-18-02120,C0001140,07/05/2018,Invoice SG-ST-18-02160,18375,0,18375,,2084672
SG-ST-18-02121,C0008400,07/05/2018,Invoice SG-ST-18-02149,132978.38,0,132978.38,,2084685
SG-ST-18-02122,C0008400,07/05/2018,Invoice SG-ST-18-02150,32303.2,0,32303.2,,2084693
SG-SE-18-00494,C0008400,07/05/2018,Invoice SG-SE-18-00498,3634.2,0,3634.2,,2084696
SG-ST-18-02123,C0011810,07/05/2018,Invoice SG-ST-18-02151,323980.99,0,323980.99,,2084701
SG-ST-18-02124,C0011810,07/05/2018,Invoice SG-ST-18-02152,16774.52,0,16774.52,,2084707
SG-SE-18-00495,G0000210,07/05/2018,Invoice SG-SE-18-00492,8295,0,8295,,2084713
SG-ST-18-02125,G0000210,07/05/2018,Invoice SG-ST-18-02113,22394.4,0,22394.4,,2084716
SG-ST-18-02126,G0000210,07/05/2018,Invoice SG-ST-18-02112,650377.66,0,650377.66,,2084770
SG-ST-18-02127,C0008890,07/05/2018,Invoice SG-ST-18-02184,99522.88,0,99522.88,,2084800
SG-ST-18-02128,C0008890,07/05/2018,Invoice SG-ST-18-02185,10834.14,0,10834.14,,2084810
SG-SE-18-00496,C0008890,07/05/2018,Invoice SG-SE-18-00499,47220,0,47220,,2084813
SG-ST-18-02129,C0000100,07/05/2018,Invoice SG-ST-18-02125,364630.1,0,364630.1,,2084818
SG-ST-18-02130,C0000100,07/05/2018,Invoice SG-ST-18-02126,9490.22,0,9490.22,,2084824
SG-SE-18-00497,C0000100,07/05/2018,Invoice SG-SE-18-00500,23442,0,23442,,2084827
SG-ST-18-02131,C0013610,07/05/2018,Invoice SG-ST-18-02186,1169121.77,0,1169121.77,,2084830
SG-SE-18-00498,C0008050,07/05/2018,Invoice SG-SE-18-00501,23416,0,23416,,2084833
SG-ST-18-02132,C0008050,07/05/2018,Invoice SG-ST-18-02145,4758.36,0,4758.36,,2084843
SG-ST-18-02133,C0013610,07/05/2018,Invoice SG-ST-18-02187,242125.07,0,242125.07,,2084849
SG-ST-18-02134,C0008050,07/05/2018,Invoice SG-ST-18-02146,5859.32,0,5859.32,,2084858
SG-ST-18-02135,C0014010,07/05/2018,Invoice SG-ST-18-02178,121233.69,0,121233.69,,2084863
SG-ST-18-02136,C0014010,07/05/2018,Invoice SG-ST-18-02180,61380.28,0,61380.28,,2084874
SG-SE-18-00499,C0014010,07/05/2018,Invoice SG-SE-18-00502,4202,0,4202,,2084881
SG-SE-18-00500,C0002470,07/05/2018,Invoice SG-SE-18-00503,25771,0,25771,,2084888
SG-ST-18-02137,C0002470,07/05/2018,Invoice SG-ST-18-02170,761345.92,0,761345.92,,2084893
SG-ST-18-02138,C0002470,07/05/2018,Invoice SG-ST-18-02171,76835.07,0,76835.07,,2084904
SG-ST-18-02142,C0017580,07/05/2018,Invoice SG-ST-18-02121,92988.69,0,92988.69,,2084949
SG-ST-18-02143,C0017580,07/05/2018,Invoice SG-ST-18-02122,23169.75,0,23169.75,,2084959
SG-SE-18-00501,C0017580,07/05/2018,Invoice SG-SE-18-00504,4179,0,4179,,2084964
SG-ST-18-02144,C0016760,07/05/2018,Invoice SG-ST-18-02127,50148.59,0,50148.59,,2084977
SG-ST-18-02145,C0016760,07/05/2018,Invoice SG-ST-18-02128,50373.88,0,50373.88,,2084987
SG-SE-18-00502,C0016760,07/05/2018,Invoice SG-SE-18-00505,36422,0,36422,,2084990
SG-ST-18-02146,C0016270,07/05/2018,Invoice SG-ST-18-02129,107367.24,0,107367.24,,2084994
SG-ST-18-02147,C0016270,07/05/2018,Invoice SG-ST-18-02130,3739.07,0,3739.07,,2084999
SG-ST-18-02148,C0016960,07/05/2018,Invoice SG-ST-18-02131,73576.06,0,73576.06,,2085027
SG-ST-18-02149,C0016960,07/05/2018,Invoice SG-ST-18-02132,1176.56,0,1176.56,,2085031
SG-SE-18-00503,C0016960,07/05/2018,Invoice SG-SE-18-00506,3724.2,0,3724.2,,2085041
SG-SE-18-00504,C0012200,07/05/2018,Invoice SG-SE-18-00507,27446.5,0,27446.5,,2085060
SG-ST-18-02150,C0012200,07/05/2018,Invoice SG-ST-18-02134,433438.6,0,433438.6,,2085065
SG-ST-18-02151,C0012200,07/05/2018,Invoice SG-ST-18-02135,6695.62,0,6695.62,,2085078
SG-ST-18-02152,C0014190,07/05/2018,Invoice SG-ST-18-02138,9388.27,0,9388.27,,2085103
SG-ST-18-02153,C0014190,07/05/2018,Invoice SG-ST-18-02139,3490.82,0,3490.82,,2085109
SG-ST-18-02154,C0000030,07/05/2018,Invoice SG-ST-18-02144,7917.18,0,7917.18,,2085116
SG-ST-18-02155,C0000030,07/05/2018,Invoice SG-ST-18-02142,206649.89,0,206649.89,,2085121
SG-ST-18-02156,C0017150,07/05/2018,Invoice SG-ST-18-02147,20784.01,0,20784.01,,2085126
SG-ST-18-02157,C0017150,07/05/2018,Invoice SG-ST-18-02148,3939.82,0,3939.82,,2085132
SG-ST-18-02158,C0009840,07/05/2018,Invoice SG-ST-18-02154,1983.52,0,1983.52,,2085137
SG-ST-18-02159,C0009840,07/05/2018,Invoice SG-ST-18-02155,9136.08,0,9136.08,,2085142
SG-ST-18-02160,C0002270,07/05/2018,Invoice SG-ST-18-02158,231256.48,0,231256.48,,2085147
SG-ST-18-02161,C0002270,07/05/2018,Invoice SG-ST-18-02159,70505.74,0,70505.74,,2085155
SG-SE-18-00505,C0000230,07/05/2018,Invoice SG-SE-18-00508,89721,0,89721,,2085202
SG-ST-18-02162,C0000230,07/05/2018,Invoice SG-ST-18-02190,58828,0,58828,,2085206
SG-ST-18-02163,C0015020,07/05/2018,Invoice SG-ST-18-02192,1273621.03,0,1273621.03,,2085209
SG-ST-18-02164,C0000230,07/05/2018,Invoice SG-ST-18-02191,658371.8,0,658371.8,,2085218
SG-ST-18-02165,C0015020,07/05/2018,Invoice SG-ST-18-02193,204403.8,0,204403.8,,2085224
SG-SE-18-00506,C0002900,07/05/2018,Invoice SG-SE-18-00509,9778,0,9778,,2085227
SG-SE-18-00507,C0014190,07/05/2018,Invoice SG-SE-18-00510,4182,0,4182,,2085234
WG-ST-18-0150,C0000840,07/05/2018,Invoice WG-ST-18-0150,482687.5,0,482687.5,,2085248
SG-SE-18-00508,C0000030,07/05/2018,Invoice SG-SE-18-00511,23590,0,23590,,2085253
SG-ST-18-02166,C0012200,07/05/2018,Invoice SG-ST-18-02162,304878.1,0,304878.1,,2085270
SG-ST-18-02167,C0012200,07/05/2018,Invoice SG-ST-18-02164,10555.34,0,10555.34,,2085276
SG-SE-18-00509,C0012200,07/05/2018,Invoice SG-SE-18-00512,27446.5,0,27446.5,,2085284
SG-SE-18-00510,C0014580,07/05/2018,Invoice SG-SE-18-00513,18322,0,18322,,2085295
SG-ST-18-02168,C0014580,07/05/2018,Invoice SG-ST-18-02165,72755.24,0,72755.24,,2085300
SG-ST-18-02169,C0014580,07/05/2018,Invoice SG-ST-18-02166,16466.56,0,16466.56,,2085306
SG-ST-18-02170,C0000180,07/05/2018,Invoice SG-ST-18-02173,88691.89,0,88691.89,,2085311
SG-ST-18-02171,C0000180,07/05/2018,Invoice SG-ST-18-02174,26759.87,0,26759.87,,2085317
SG-ST-18-02172,C0001610,07/05/2018,Invoice SG-ST-18-02176,408489.9,0,408489.9,,2085326
SG-ST-18-02173,C0001610,07/05/2018,Invoice SG-ST-18-02177,15129.64,0,15129.64,,2085332
SG-SE-18-00511,C0012120,07/05/2018,Invoice SG-SE-18-00514,28210,0,28210,,2085347
SG-ST-18-02174,C0012120,07/05/2018,Invoice SG-ST-18-02179,10248.56,0,10248.56,,2085353
SG-ST-18-02175,C0015930,07/05/2018,Invoice SG-ST-18-02181,163204.48,0,163204.48,,2085358
SG-ST-18-02176,C0013770,07/05/2018,Invoice SG-ST-18-02182,11842.76,0,11842.76,,2085364
SG-ST-18-02177,C0013770,07/05/2018,Invoice SG-ST-18-02183,76142.51,0,76142.51,,2085369
SG-SE-18-00512,C0013770,07/05/2018,Invoice SG-SE-18-00516,9390,0,9390,,2085376
SG-ST-18-02178,C0017800,07/05/2018,Invoice SG-ST-18-02194,10524.58,0,10524.58,,2085382
SG-ST-18-02179,C0002900,07/05/2018,Invoice SG-ST-18-02136,79857.63,0,79857.63,,2085387
SG-ST-18-02180,C0000310,07/05/2018,Invoice SG-ST-18-02195,44561.78,0,44561.78,,2085394
SG-ST-18-02181,C0002900,07/05/2018,Invoice SG-ST-18-02137,11349.13,0,11349.13,,2085400
SG-ST-18-02182,C0000310,07/05/2018,Invoice SG-ST-18-02196,62019.08,0,62019.08,,2085405
BRV-MAY18-0361,C0014600,05/05/2018,SWATI MEDICARE (P) LIMITED,-1800000,1800000,0,,2085475
BRV-MAY18-0362,C0001220,05/05/2018,MAA SANKATA TRADING COMPANY,-300000,300000,0,,2085477
BRV-MAY18-0363,C0001800,07/05/2018,R.R.AGENCIES,-500000,500000,0,,2085479
BRV-MAY18-0364,C0015380,07/05/2018,B.K.TRADERS,-200000,200000,0,,2085481
BRV-MAY18-0365,C0002480,07/05/2018,SITARAM AGENCIES,-1000000,1000000,0,,2085483
BRV-MAY18-0366,C0017240,07/05/2018,SHRI GOPAL JI ENTERPRISES,-150000,150000,0,,2085485
BRV-MAY18-0367,C0008190,07/05/2018,SHARMA TRADERS,-300000,300000,0,,2085487
BRV-MAY18-0368,C0000290,07/05/2018,ANKIT TRADERS,-500000,500000,0,,2085489
BRV-MAY18-0369,C0000810,07/05/2018,GUPTA BROTHERS,-300000,300000,0,,2085491
BRV-MAY18-0370,C0013850,07/05/2018,MAA SHARDA TRADERS,-100000,100000,0,,2085493
BRV-MAY18-0371,C0011050,07/05/2018,JAGAN NATH GUPTA AND SONS,-135000,135000,0,,2085495
BRV-MAY18-0372,C0000920,07/05/2018,JAISRAJ MALARAM,-700000,700000,0,,2085497
BRV-MAY18-0373,C0000650,07/05/2018,GANESH AGENCIES,-275000,275000,0,,2085499
BRV-MAY18-0374,G0000520,07/05/2018,NEGI AGENCY & GENERAL STORE,-100000,100000,0,,2085501
SG-ST-18-02183,C0002630,07/05/2018,Invoice SG-ST-18-02168,845174.33,0,845174.33,,2085526
SG-ST-18-02184,C0002630,07/05/2018,Invoice SG-ST-18-02169,29962.93,0,29962.93,,2085534
SG-SE-18-00513,C0002630,07/05/2018,Invoice SG-SE-18-00517,33020,0,33020,,2085537
SG-SCM-18-0013,C0000190,30/04/2018,AJAY KUMAR VIJAY KUMAR,-4103,4103,0,,2085598
SG-SCM-18-0014,C0001590,30/04/2018,NEERAJ TRADING CO.,-6378,6378,0,,2085601
SG-SCM-18-0016,C0014600,30/04/2018,AANYA TRADERS ( BISAULI),-23032,23032,0,,2085614
SG-SCM-18-0018,C0001670,30/04/2018,OMAR DISTRIBUTER,-31033,31033,0,,2085651
SG-SCM-18-0019,C0000740,30/04/2018,GOVIND BHANDAR,-67011,67011,0,,2085720
SG-SCM-18-0020,C0002120,30/04/2018,S.K. ENTERPRISES,-71307,71307,0,,2085733
SG-SCM-18-0022,C0016980,30/04/2018,LAVKUSH TRADERS,-53044,53044,0,,2085757
SG-SCM-18-0023,C0001730,30/04/2018,POOJA GENRAL STORE,-10767,10767,0,,2085782
SG-SCM-18-0024,C0000710,30/04/2018,GAURAV ENTERPRISES,-3260,3260,0,,2085798
SG-SCM-18-0025,C0015410,30/04/2018,SHREE BALA JI TRADERS,-6598,6598,0,,2085810
SG-SCM-18-0026,C0013230,30/04/2018,MANAS ENTERPRISES,-592,592,0,,2085814
SG-SCM-18-0027,C0014250,30/04/2018,ROYAL GENERAL STORES,-13369,13369,0,,2085817
SG-SCM-18-0028,C0015930,30/04/2018,ARUN KUMAR VINAY KUMAR KIRANA STORE,-62062,62062,0,,2085824
SG-SCM-18-0030,C0013610,30/04/2018,LAXMI NARAIN OM PRAKASH,-65811,65811,0,,2085836
SG-SCM-18-0032,C0008330,30/04/2018,KHANNA AGENCIES,-3668,3668,0,,2085939
WG-ST-18-0151,C0002610,08/05/2018,Invoice WG-ST-18-0151,2079858.51,0,2079858.51,,2086069
WG-ST-18-0152,C0000200,08/05/2018,Invoice WG-ST-18-0152,479687.5,0,479687.5,,2086074
SG-ST-18-02185,C0000710,08/05/2018,Invoice SG-ST-18-02116,873950.11,0,873950.11,,2086103
SG-ST-18-02186,C0000710,08/05/2018,Invoice SG-ST-18-02117,146621.62,0,146621.62,,2086121
SG-SE-18-00514,C0000710,08/05/2018,Invoice SG-SE-18-00536,150335.5,0,150335.5,,2086157
SG-ST-18-02188,C0002640,08/05/2018,Invoice SG-ST-18-02119,443126.35,0,443126.35,,2086166
BRV-MAY18-0375,C0001550,07/05/2018,NARESH AGENCIES,-700000,700000,0,,2086192
BRV-MAY18-0376,C0009920,07/05/2018,JAISWAL TRADING COMPANY,-350000,350000,0,,2086194
BRV-MAY18-0377,C0000880,07/05/2018,HARSHIT AGENCIES,-600000,600000,0,,2086196
BRV-MAY18-0378,C0002160,07/05/2018,SAHU AGENCIES,-500000,500000,0,,2086198
BRV-MAY18-0379,C0000530,07/05/2018,BRIJENDRA AGENCIES,-350000,350000,0,,2086200
BRV-MAY18-0380,C0015030,07/05/2018,BALRAM AGENCIES,-800000,800000,0,,2086202
BRV-MAY18-0381,C0013610,07/05/2018,LAXMI NARAIN OM PRAKASH,-500000,500000,0,,2086204
BRV-MAY18-0382,C0013320,07/05/2018,SHREE ANAND TRADERS,-700029.5,700029.5,0,,2086206
BRV-MAY18-0383,C0008690,07/05/2018,KHALSA AGENCIES,-100000,100000,0,,2086208
BRV-MAY18-0384,C0002410,07/05/2018,SHRI RANISATI AGENCIES,-240000,240000,0,,2086210
BRV-MAY18-0385,C0015410,07/05/2018,SHREE BALA JI TRADERS,-400000,400000,0,,2086212
BRV-MAY18-0386,C0017780,07/05/2018,SHARDA TRADERS,-300000,300000,0,,2086214
BRV-MAY18-0387,C0009720,07/05/2018,SARASWATI TRADING CO.,-100000,100000,0,,2086216
BRV-MAY18-0388,C0011160,07/05/2018,SHREE NATH ENTERPRISES,-200000,200000,0,,2086218
BRV-MAY18-0389,G0000320,07/05/2018,PURWAR AGENCIES,-260000,260000,0,,2086220
BRV-MAY18-0390,C0000150,07/05/2018,AGARWAL TRADING CO.,-1100000,1100000,0,,2086222
BRV-MAY18-0391,C0002760,07/05/2018,VIJAY AND SONS,-700000,700000,0,,2086224
BRV-MAY18-0392,C0013280,07/05/2018,SHREE BISNU TRADERS,-200000,200000,0,,2086226
BRV-MAY18-0393,C0015020,07/05/2018,K.M.Chokhani,-200000,200000,0,,2086228
BRV-MAY18-0394,C0017590,07/05/2018,JAI MAA VINDHYAVASNI BHANDAR ,-300000,300000,0,,2086230
BRV-MAY18-0395,C0013980,07/05/2018,PAWAN ENTERPRISES,-225000,225000,0,,2086232
BRV-MAY18-0396,C0000730,07/05/2018,GEETA ENTERPIRSES,-600000,600000,0,,2086234
BRV-MAY18-0397,C0000260,07/05/2018,ANIL KUMAR GUPTA,-400000,400000,0,,2086236
BRV-MAY18-0398,C0013610,07/05/2018,LAXMI NARAIN OM PRAKASH,-400000,400000,0,,2086238
BRV-MAY18-0399,C0015020,07/05/2018,chunni lal-supaul,-400000,400000,0,,2086240
BRV-MAY18-0400,C0000980,07/05/2018,JUHI AGENCIES,-100000,100000,0,,2086242
BRV-MAY18-0401,C0011980,07/05/2018,RAM PROVISION STORE,-100000,100000,0,,2086244
BRV-MAY18-0402,C0000720,07/05/2018,GAYATRI AGENCIES,-1000000,1000000,0,,2086246
BRV-MAY18-0403,C0002480,07/05/2018,SITARAM AGENCIES,-500000,500000,0,,2086248
BRV-MAY18-0404,C0001480,07/05/2018,MOHIT AGENCIES,-400000,400000,0,,2086250
BRV-MAY18-0405,C0009790,07/05/2018,MAHESH AGENCIES,-300000,300000,0,,2086252
BRV-MAY18-0406,C0002000,07/05/2018,RAMANUJ AUSADHALYA,-200000,200000,0,,2086254
BRV-MAY18-0407,C0012010,07/05/2018,OM AGENCY,-200000,200000,0,,2086256
BRV-MAY18-0408,C0001220,07/05/2018,MAA SANKATA TRADING COMPANY,-81000,81000,0,,2086258
BRV-MAY18-0409,C0016670,07/05/2018,POOJA ENTERPRISES,-201000,201000,0,,2086260
BRV-MAY18-0410,C0002400,07/05/2018,SHREYA TRADERS,-450000,450000,0,,2086262
BRV-MAY18-0411,C0002300,07/05/2018,SETH MAL KANHAIYA LAL,-600000,600000,0,,2086264
BRV-MAY18-0412,C0001590,07/05/2018,NEERAJ TRADING CO.,-400000,400000,0,,2086266
BRV-MAY18-0413,C0002550,07/05/2018,SRI MANGLA AND COMPANY,-200000,200000,0,,2086268
BRV-MAY18-0414,C0017510,07/05/2018,BALAJI GENERAL STORE,-90000,90000,0,,2086270
BRV-MAY18-0415,C0015020,07/05/2018,OM SHIV TRADERS,-1000000,1000000,0,,2086272
BRV-MAY18-0416,C0014000,07/05/2018,MRADUL AGENCY ,-300000,300000,0,,2086274
BRV-MAY18-0417,C0016670,07/05/2018,POOJA ENTERPRISES,-200000,200000,0,,2086276
BRV-MAY18-0418,G0000330,07/05/2018,SANJU SUPPLIERS AGENCIE,-100000,100000,0,,2086278
BRV-MAY18-0419,C0001300,07/05/2018,MAHESH PRASAD SAHU AND COMPANY,-300000,300000,0,,2086280
BRV-MAY18-0420,C0013200,07/05/2018,SHUBHAM ENTERPRISES,-800000,800000,0,,2086282
BRV-MAY18-0421,C0002790,07/05/2018,VIKAS AND BROTHERS,-300000,300000,0,,2086284
BRV-MAY18-0422,C0008330,07/05/2018,KHANNA AGENCIES,-200000,200000,0,,2086286
BRV-MAY18-0423,C0016360,07/05/2018,TARUN TRADERS,-85000,85000,0,,2086288
BRV-MAY18-0424,C0017470,07/05/2018,VINAYAK TRADERS ,-150000,150000,0,,2086290
BRV-MAY18-0425,C0000820,07/05/2018,GUPTA JEE TRADERS,-120000,120000,0,,2086292
BRV-MAY18-0426,C0016600,07/05/2018,HIMANSHU TRADERS,-150000,150000,0,,2086294
BRV-MAY18-0427,C0016230,07/05/2018,ANCHAL TRADING COMPANY ,-700000,700000,0,,2086296
BRV-MAY18-0428,C0013410,07/05/2018,SIDDHARTH AGENCIES,-400000,400000,0,,2086298
BRV-MAY18-0429,C0014180,07/05/2018,NARESH TRADING COMPANY ,-100000,100000,0,,2086300
BRV-MAY18-0430,C0000390,07/05/2018,AWADH TRADERS,-200000,200000,0,,2086302
BRV-MAY18-0431,C0002610,07/05/2018,STAR ENTERPRISES,-960000,960000,0,,2086304
BRV-MAY18-0432,C0002310,07/05/2018,SETHIA ENTERPRISES,-1400000,1400000,0,,2086306
SG-ST-18-02189,C0009650,08/05/2018,Invoice SG-ST-18-02250,188169.01,0,188169.01,,2086320
SG-ST-18-02190,C0009650,08/05/2018,Invoice SG-ST-18-02251,20781.38,0,20781.38,,2086325
SG-SE-18-00515,C0001270,08/05/2018,Invoice SG-SE-18-00528,9310.5,0,9310.5,,2086327
SG-ST-18-02191,C0001270,08/05/2018,Invoice SG-ST-18-02264,48907.19,0,48907.19,,2086333
SG-SE-18-00516,C0002270,08/05/2018,Invoice SG-SE-18-00537,13335.5,0,13335.5,,2086337
SG-ST-18-02192,C0001270,08/05/2018,Invoice SG-ST-18-02265,473318.7,0,473318.7,,2086342
SG-ST-18-02194,G0000460,08/05/2018,Invoice SG-ST-18-02197,656701.96,0,656701.96,,2086349
SG-ST-18-02195,C0008330,08/05/2018,Invoice SG-ST-18-02329,203319.58,0,203319.58,,2086385
SG-ST-18-02196,G0000460,08/05/2018,Invoice SG-ST-18-02198,58293.6,0,58293.6,,2086390
SG-ST-18-02197,G0000140,08/05/2018,Invoice SG-ST-18-02285,25801.43,0,25801.43,,2086393
SG-ST-18-02198,G0000140,08/05/2018,Invoice SG-ST-18-02286,55911.77,0,55911.77,,2086403
SG-ST-18-02199,G0000750,08/05/2018,Invoice SG-ST-18-02287,282640.12,0,282640.12,,2086406
SG-ST-18-02200,G0000750,08/05/2018,Invoice SG-ST-18-02288,31352.16,0,31352.16,,2086409
SG-ST-18-02201,G0000320,08/05/2018,Invoice SG-ST-18-02289,119518.1,0,119518.1,,2086412
SG-ST-18-02202,G0000320,08/05/2018,Invoice SG-ST-18-02290,4154.05,0,4154.05,,2086416
SG-ST-18-02203,G0000610,08/05/2018,Invoice SG-ST-18-02291,10531.31,0,10531.31,,2086419
SG-ST-18-02204,G0000610,08/05/2018,Invoice SG-ST-18-02292,7614.66,0,7614.66,,2086423
SG-ST-18-02205,G0000800,08/05/2018,Invoice SG-ST-18-02293,7365.28,0,7365.28,,2086426
SG-ST-18-02206,G0000800,08/05/2018,Invoice SG-ST-18-02294,33623.33,0,33623.33,,2086433
SG-ST-18-02207,G0000270,08/05/2018,Invoice SG-ST-18-02295,191947.3,0,191947.3,,2086436
SG-ST-18-02208,G0000270,08/05/2018,Invoice SG-ST-18-02296,9238.88,0,9238.88,,2086439
SG-ST-18-02209,G0000740,08/05/2018,Invoice SG-ST-18-02297,44788.8,0,44788.8,,2086442
SG-ST-18-02210,G0000170,08/05/2018,Invoice SG-ST-18-02298,112543.75,0,112543.75,,2086445
SG-ST-18-02211,G0000170,08/05/2018,Invoice SG-ST-18-02299,5374.66,0,5374.66,,2086448
SG-SE-18-00517,G0000170,08/05/2018,Invoice SG-SE-18-00532,4703,0,4703,,2086450
